Id,SalePrice
1461,164011.49393953
1462,164011.49393953
1463,164011.49393953
1464,164011.49393953
1465,164011.49393953
1466,164011.49393953
1467,164011.49393953
1468,164011.49393953
1469,164011.49393953
1470,164011.49393953
1471,164011.49393953
1472,164011.49393953
1473,164011.49393953
1474,164011.49393953
1475,164011.49393953
1476,164011.49393953
1477,164011.49393953
1478,164011.49393953
1479,164011.49393953
1480,164011.49393953
1481,164011.49393953
1482,164011.49393953
1483,164011.49393953
1484,164011.49393953
1485,164011.49393953
1486,164011.49393953
1487,164011.49393953
1488,164011.49393953
1489,164011.49393953
1490,164011.49393953
1491,164011.49393953
1492,164011.49393953
1493,164011.49393953
1494,164011.49393953
1495,164011.49393953
1496,164011.49393953
1497,164011.49393953
1498,164011.49393953
1499,164011.49393953
1500,164011.49393953
1501,164011.49393953
1502,164011.49393953
1503,164011.49393953
1504,164011.49393953
1505,164011.49393953
1506,164011.49393953
1507,164011.49393953
1508,164011.49393953
1509,164011.49393953
1510,164011.49393953
1511,164011.49393953
1512,164011.49393953
1513,164011.49393953
1514,164011.49393953
1515,164011.49393953
1516,164011.49393953
1517,164011.49393953
1518,164011.49393953
1519,164011.49393953
1520,164011.49393953
1521,164011.49393953
1522,164011.49393953
1523,164011.49393953
1524,164011.49393953
1525,164011.49393953
1526,164011.49393953
1527,164011.49393953
1528,164011.49393953
1529,164011.49393953
1530,164011.49393953
1531,164011.49393953
1532,164011.49393953
1533,164011.49393953
1534,164011.49393953
1535,164011.49393953
1536,164011.49393953
1537,164011.49393953
1538,164011.49393953
1539,164011.49393953
1540,164011.49393953
1541,164011.49393953
1542,164011.49393953
1543,164011.49393953
1544,164011.49393953
1545,164011.49393953
1546,164011.49393953
1547,164011.49393953
1548,164011.49393953
1549,164011.49393953
1550,164011.49393953
1551,164011.49393953
1552,164011.49393953
1553,164011.49393953
1554,164011.49393953
1555,164011.49393953
1556,164011.49393953
1557,164011.49393953
1558,164011.49393953
1559,164011.49393953
1560,164011.49393953
1561,164011.49393953
1562,164011.49393953
1563,164011.49393953
1564,164011.49393953
1565,164011.49393953
1566,164011.49393953
1567,164011.49393953
1568,164011.49393953
1569,164011.49393953
1570,164011.49393953
1571,164011.49393953
1572,164011.49393953
1573,164011.49393953
1574,164011.49393953
1575,164011.49393953
1576,164011.49393953
1577,164011.49393953
1578,164011.49393953
1579,164011.49393953
1580,164011.49393953
1581,164011.49393953
1582,164011.49393953
1583,164011.49393953
1584,164011.49393953
1585,164011.49393953
1586,164011.49393953
1587,164011.49393953
1588,164011.49393953
1589,164011.49393953
1590,164011.49393953
1591,164011.49393953
1592,164011.49393953
1593,164011.49393953
1594,164011.49393953
1595,164011.49393953
1596,164011.49393953
1597,164011.49393953
1598,164011.49393953
1599,164011.49393953
1600,164011.49393953
1601,164011.49393953
1602,164011.49393953
1603,164011.49393953
1604,164011.49393953
1605,164011.49393953
1606,164011.49393953
1607,164011.49393953
1608,164011.49393953
1609,164011.49393953
1610,164011.49393953
1611,164011.49393953
1612,164011.49393953
1613,164011.49393953
1614,164011.49393953
1615,164011.49393953
1616,164011.49393953
1617,164011.49393953
1618,164011.49393953
1619,164011.49393953
1620,164011.49393953
1621,164011.49393953
1622,164011.49393953
1623,164011.49393953
1624,164011.49393953
1625,164011.49393953
1626,164011.49393953
1627,164011.49393953
1628,164011.49393953
1629,164011.49393953
1630,164011.49393953
1631,164011.49393953
1632,164011.49393953
1633,164011.49393953
1634,164011.49393953
1635,164011.49393953
1636,164011.49393953
1637,164011.49393953
